ID,Type,SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Categories,Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: tsw_match_status,Meta: tsw_name_mismatch
,simple,TG16053PS,tapetech-premium-gold-trowel-tg16053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",57.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18166_TG16053PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18166_TG16053PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/18166_TG16053PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/10/18166_TG16053PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/10/18166_TG16053PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/10/18166_TG16053PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG16053-PS,missing_in_tsw,
,simple,TG16054PS,tapetech-premium-gold-trowel-tg16054ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels.","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",69.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18170_TG16054PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18170_TG16054PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/18170_TG16054PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/10/18170_TG16054PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/10/18170_TG16054PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/10/18170_TG16054PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_verified_from_rendered_pdf_or_garbled_text,TG16054-PS,missing_in_tsw,
,simple,TG160565GS,tapetech-premium-gold-trowel-tg160565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG160565-GS - Premium Gold Trowel TG180565-GS - Premium Gold Trowel. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG160565-GS,missing_in_tsw,
,simple,TG18053PS,tapetech-premium-gold-trowel-tg18053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",65.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18167_TG18053PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18167_TG18053PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/18167_TG18053PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/10/18167_TG18053PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/10/18167_TG18053PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/10/18167_TG18053PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG18053-PS,missing_in_tsw,
,simple,TG18054PS,tapetech-premium-gold-trowel-tg18054ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels.","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",60.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18171_TG18054PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18171_TG18054PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/18171_TG18054PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/10/18171_TG18054PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/10/18171_TG18054PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/10/18171_TG18054PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG18054-PS,missing_in_tsw,
,simple,TG180565GS,tapetech-premium-gold-trowel-tg180565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG160565-GS - Premium Gold Trowel TG180565-GS - Premium Gold Trowel. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG180565-GS,missing_in_tsw,
,simple,TGP120565PS,tapetech-premium-gold-pool-trowel-tgp120565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",49.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18182_TapeTechGoldStainlessSteelPoolTrowel_007.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP120565-PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP120565-PS_003-1.jpg",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP120565-PS,missing_in_tsw,
,simple,TGP140565PS,tapetech-premium-gold-pool-trowel-tgp140565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",55.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18183_TapeTechGoldStainlessSteelPoolTrowel_007.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP140565-PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP140565-PS_003.jpg",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP140565-PS,missing_in_tsw,
,simple,TGP160565PS,tapetech-premium-gold-pool-trowel-tgp160565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",59.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18184_TapeTechGoldStainlessSteelPoolTrowel_007.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP160565-PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP160565-PS_003.jpg",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP160565-PS,missing_in_tsw,
,simple,TGP180565PS,tapetech-premium-gold-pool-trowel-tgp180565ps,TapeTech Premium Gold Pool Trowel,1,visible,TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools!,"TapeTech Premium Gold Stainless Steel Pool Trowels are not just for pools! TapeTech Premium Pool Trowels feature two rounded ends, ideal to generate a smooth appearance on curved or flat surfaces, minimizing the number of lines or sweep marks that can occur with square-edged trowels. This makes them a great choice for finishing Pools, Drywall, Plaster, Stucco, Concrete and EIFS.",69.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18185_TapeTechGoldStainlessSteelPoolTrowel_007.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP180565-PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/TGP180565-PS_003.jpg",TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TGP180565-PS,missing_in_tsw,
,simple,TK08BSTT,tapetech-8-blue-steel-taping-knife-tk08bstt,"TapeTech 8"" Blue Steel Taping Knife",1,visible,"TapeTech 8"" Premium Blue Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort,.","TapeTech 8"" Premium Blue Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Blue Steel Blade Provides More Corrosion Resistance Than Carbon Steel Strongest Backing Plate In The Industry Prevents Blade Deflection Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",11.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15048_TapeTech8PremiumBlueSteelTapingKnife_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/TK08BSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/Taping-Knives_Backing-Plate.jpg, https://tapetech.com/wp-content/uploads/2022/05/TKXXBSTT_02.jpg, https://tapetech.com/wp-content/uploads/2022/05/TKXXBSTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/05/TKXXBSTT_04.jpg, https://tapetech.com/wp-content/uploads/2022/05/TKXXBSTT_05.jpg",TapeTech,Official Section,Premium Taping Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,TK08BSTT,matched,1
